"","X","Season","Round","Date","Local.start.time","Venue","Attendance","Home.team","HQ1G","HQ1B","HQ2G","HQ2B","HQ3G","HQ3B","HQ4G","HQ4B","Home.score","Home.coach","Home.coach.DOB","Away.team","AQ1G","AQ1B","AQ2G","AQ2B","AQ3G","AQ3B","AQ4G","AQ4B","Away.score","Away.coach","Away.coach.DOB","First.name","Surname","ID","DOB","Height","Weight","Jumper.No.","Playing.for","Kicks","Marks","Handballs","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Time.on.Ground..","Substitute","Umpire.1","Umpire.2","Umpire.3","Umpire.4","year","month","day","pavO","pavD","pavM"
"6509",339175,2016,"20","2016-08-06",1410,"M.C.G.",38818,"Melbourne",5,2,9,2,12,6,17,8,110,"Paul Roos","27/06/1963","Hawthorn",3,3,7,9,10,12,11,15,81,"Alastair Clarkson","27/04/1968","James","Sicily",12332,"6/01/1995",186,83,21,"Hawthorn",7,3,5,0,1,0,2,0,2,0,4,0,0,0,7,7,0,0,2,0,0,85,0,"Luke Farmer","Brett Rosebury","Brent Wallace","",2016,8,6,112,27,36
"6510",339176,2016,"20","2016-08-06",1410,"M.C.G.",38818,"Melbourne",5,2,9,2,12,6,17,8,110,"Paul Roos","27/06/1963","Hawthorn",3,3,7,9,10,12,11,15,81,"Alastair Clarkson","27/04/1968","Isaac","Smith",11941,"30/12/1988",188,83,16,"Hawthorn",18,4,8,2,0,0,1,2,7,1,4,0,1,0,7,19,0,1,2,9,0,80,0,"Luke Farmer","Brett Rosebury","Brent Wallace","",2016,8,6,117,62,127
"6511",339177,2016,"20","2016-08-06",1410,"M.C.G.",38818,"Melbourne",5,2,9,2,12,6,17,8,110,"Paul Roos","27/06/1963","Hawthorn",3,3,7,9,10,12,11,15,81,"Alastair Clarkson","27/04/1968","Ben","Stratton",11824,"1/03/1989",189,88,24,"Hawthorn",3,3,1,0,0,0,1,1,0,0,1,0,1,0,0,4,0,0,3,0,0,47,0,"Luke Farmer","Brett Rosebury","Brent Wallace","",2016,8,6,109,57,2
"6512",339178,2016,"20","2016-08-06",1410,"M.C.G.",38818,"Melbourne",5,2,9,2,12,6,17,8,110,"Paul Roos","27/06/1963","Hawthorn",3,3,7,9,10,12,11,15,81,"Alastair Clarkson","27/04/1968","Brendan","Whitecross",11719,"25/01/1990",183,86,11,"Hawthorn",11,7,5,0,0,0,4,1,3,1,2,1,1,0,3,14,1,0,0,0,2,79,0,"Luke Farmer","Brett Rosebury","Brent Wallace","",2016,8,6,119,27,77
"6513",339201,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Grant","Birchall",4149,"28/01/1988",193,89,14,"Hawthorn",15,4,10,0,0,0,0,2,2,1,2,0,0,0,5,17,0,0,2,0,1,82,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,97,68,50
"6514",339202,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Kaiden","Brand",12435,"8/04/1994",198,92,30,"Hawthorn",10,7,2,0,0,0,2,2,1,0,0,0,0,0,0,11,0,0,6,0,0,80,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,93,119,21
"6515",339203,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Luke","Breust",11954,"11/11/1990",184,84,22,"Hawthorn",9,3,7,1,1,0,5,1,6,1,2,1,2,0,5,11,0,1,0,0,1,86,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,101,17,124
"6516",339204,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Shaun","Burgoyne",1126,"21/10/1982",186,89,9,"Hawthorn",17,3,8,2,2,0,8,3,3,3,7,4,1,0,13,11,0,1,4,0,1,84,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,102,113,132
"6517",339205,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Ryan","Burton",12477,"31/01/1997",191,90,35,"Hawthorn",8,3,2,0,0,0,2,0,2,0,0,2,0,0,4,4,0,0,0,0,0,77,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,96,7,38
"6518",339206,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Jonathon","Ceglar",12210,"14/02/1991",204,97,18,"Hawthorn",2,2,2,0,0,14,2,0,0,0,2,1,2,0,1,3,0,0,4,0,0,55,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,94.5,38.6666666666667,26
"6519",339207,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Taylor","Duryea",12163,"24/04/1991",179,80,8,"Hawthorn",9,7,4,0,0,0,2,3,3,0,0,0,0,0,0,13,0,0,1,0,0,75,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,95,79,51
"6520",339208,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","James","Frawley",11575,"20/09/1988",193,94,12,"Hawthorn",7,5,8,0,0,0,0,3,1,0,3,0,2,0,3,13,0,0,2,0,0,100,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,91,85,13
"6521",339209,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Josh","Gibson",4145,"13/03/1984",189,93,6,"Hawthorn",5,3,8,0,0,0,2,1,0,1,3,0,0,0,2,11,0,0,9,0,0,100,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,92,131,26
"6522",339210,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Jack","Gunston",11845,"16/10/1991",193,87,19,"Hawthorn",10,8,3,2,0,0,3,0,2,0,1,1,1,0,2,12,0,2,2,0,0,94,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,96,24,39
"6523",339211,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Billy","Hartung",12274,"24/01/1995",177,78,4,"Hawthorn",15,6,8,0,0,0,2,3,2,3,3,0,0,0,5,18,0,0,0,0,0,74,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,94,66,96
"6524",339212,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Bradley","Hill",12060,"9/07/1993",181,78,10,"Hawthorn",9,3,5,0,0,0,4,1,2,0,0,1,0,0,3,12,0,0,2,0,0,83,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,95,49,43
"6525",339213,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Luke","Hodge",1134,"15/06/1984",185,88,15,"Hawthorn",21,7,7,0,0,0,1,5,2,4,6,1,3,0,14,13,0,0,6,0,2,86,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,98,175,111
"6526",339214,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Jordan","Lewis",4077,"24/04/1986",186,87,3,"Hawthorn",12,7,15,1,0,5,2,2,0,2,4,0,2,0,6,21,0,0,2,0,0,91,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,91.25,63.6666666666667,51.5
"6527",339215,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Ben","McEvoy",11682,"11/07/1989",200,102,7,"Hawthorn",3,2,4,0,0,15,3,0,1,2,1,2,0,0,5,2,0,0,2,0,0,84,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,98.75,20,88.5
"6528",339216,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Sam","Mitchell",1135,"12/10/1982",180,84,5,"Hawthorn",10,3,12,0,0,0,2,1,1,2,3,2,1,0,9,14,0,0,2,0,0,89,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,94,49,62
"6529",339217,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Paul","Puopolo",11942,"2/12/1987",173,78,28,"Hawthorn",5,3,5,1,0,0,5,0,2,1,2,1,2,0,5,6,0,1,1,0,0,82,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,94,9,64
"6530",339218,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Cyril","Rioli",11632,"14/07/1989",177,80,33,"Hawthorn",7,1,6,0,0,0,8,1,1,2,4,2,2,0,7,5,0,0,1,0,1,74,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,96,33,79
"6531",339219,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Liam","Shiels",11760,"29/04/1991",183,84,26,"Hawthorn",7,1,6,0,0,0,7,1,2,5,2,0,1,0,6,7,0,0,2,0,1,76,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,96,43,150
"6532",339220,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","James","Sicily",12332,"6/01/1995",186,83,21,"Hawthorn",7,2,3,2,1,0,2,0,2,1,2,1,1,0,3,8,0,1,1,0,0,81,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,95,10,56
"6533",339221,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Isaac","Smith",11941,"30/12/1988",188,83,16,"Hawthorn",15,7,6,0,1,0,2,1,6,0,2,0,0,0,4,17,1,0,0,4,0,82,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,98,27,96
"6534",339222,2016,"22","2016-08-19",1810,"Subiaco",38581,"West Coast",5,3,9,4,12,13,13,14,92,"Adam Simpson","16/02/1976","Hawthorn",2,1,4,2,7,2,10,7,67,"Alastair Clarkson","27/04/1968","Brendan","Whitecross",11719,"25/01/1990",183,86,11,"Hawthorn",10,6,6,1,0,0,3,5,2,3,0,1,0,0,6,11,1,1,1,0,0,63,0,"Dean Margetts","Mathew Nicholls","Shane McInerney","",2016,8,19,96,116,100
"6535",339245,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Grant","Birchall",4149,"28/01/1988",193,89,14,"Hawthorn",18,12,10,0,0,0,0,3,2,1,3,0,0,0,4,23,0,0,2,0,0,83,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,87,96,50
"6536",339246,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Luke","Breust",11954,"11/11/1990",184,84,22,"Hawthorn",11,4,5,3,1,0,3,0,3,4,2,3,1,0,5,10,0,2,1,0,1,85,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,95,12,136
"6537",339247,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Shaun","Burgoyne",1126,"21/10/1982",186,89,9,"Hawthorn",15,8,6,2,1,0,4,1,4,5,2,2,1,0,7,13,0,1,3,1,0,85,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,91,62,173
"6538",339248,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Ryan","Burton",12477,"31/01/1997",191,90,35,"Hawthorn",5,2,1,0,0,0,1,1,1,0,2,0,1,0,0,5,0,0,2,0,0,23,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,85,44,17
"6539",339249,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Taylor","Duryea",12163,"24/04/1991",179,80,8,"Hawthorn",11,9,10,0,0,0,1,1,1,0,2,2,1,0,5,16,0,0,3,0,0,81,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,87,67,19
"6540",339250,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Jack","Fitzpatrick",12013,"26/06/1991",200,99,32,"Hawthorn",8,1,3,0,2,8,3,0,4,4,2,0,1,0,10,2,1,1,2,0,0,76,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,91,13.6666666666667,160
"6541",339251,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","James","Frawley",11575,"20/09/1988",193,94,12,"Hawthorn",10,6,7,0,0,0,1,2,0,1,3,0,2,0,5,12,0,0,13,0,0,100,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,83,198,21
"6542",339252,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Josh","Gibson",4145,"13/03/1984",189,93,6,"Hawthorn",6,3,11,0,0,0,5,1,2,0,1,0,0,0,3,13,0,0,7,2,0,100,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,87,107,45
"6543",339253,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Jack","Gunston",11845,"16/10/1991",193,87,19,"Hawthorn",11,6,9,2,1,0,3,1,5,1,3,0,1,0,5,16,0,2,1,0,2,95,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,97,28,103
"6544",339254,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Bradley","Hill",12060,"9/07/1993",181,78,10,"Hawthorn",10,0,7,1,0,0,3,1,5,0,3,0,0,0,3,12,0,0,2,1,0,74,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,90,44,84
"6545",339255,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Luke","Hodge",1134,"15/06/1984",185,88,15,"Hawthorn",16,5,13,0,0,2,4,2,3,6,6,0,1,0,12,14,1,0,3,0,0,85,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,87.5,77.6666666666667,179
"6546",339256,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Daniel","Howe",12360,"4/12/1995",191,83,41,"Hawthorn",4,5,3,0,0,0,5,1,1,0,0,0,0,0,0,7,0,0,8,2,0,71,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,86,121,30
"6547",339257,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Jordan","Lewis",4077,"24/04/1986",186,87,3,"Hawthorn",26,11,10,0,0,0,5,7,5,4,4,2,0,0,10,22,1,0,4,0,0,88,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,92,203,172
"6548",339258,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Ben","McEvoy",11682,"11/07/1989",200,102,7,"Hawthorn",4,4,4,0,0,30,3,2,1,2,4,0,1,0,4,5,0,0,4,0,1,73,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,95.5,70,108
"6549",339259,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Sam","Mitchell",1135,"12/10/1982",180,84,5,"Hawthorn",16,2,14,0,1,0,4,2,4,3,3,1,1,0,10,18,0,0,0,1,0,87,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,89,42,132
"6550",339260,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Paul","Puopolo",11942,"2/12/1987",173,78,28,"Hawthorn",5,2,5,0,0,0,1,0,1,2,1,0,0,0,4,4,1,0,0,0,1,82,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,89,2,58
"6551",339261,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Cyril","Rioli",11632,"14/07/1989",177,80,33,"Hawthorn",6,4,3,2,1,0,3,0,2,1,1,1,0,0,6,4,1,4,2,0,1,88,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,95,14,60
"6552",339262,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Ryan","Schoenmakers",11720,"8/11/1990",195,93,25,"Hawthorn",10,5,6,2,0,0,0,0,1,1,4,1,2,0,7,11,1,1,4,0,1,87,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,89,47,34
"6553",339263,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Liam","Shiels",11760,"29/04/1991",183,84,26,"Hawthorn",12,4,5,0,1,0,11,0,5,3,5,3,2,0,7,10,0,0,2,1,0,84,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,91,30,169
"6554",339264,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Isaac","Smith",11941,"30/12/1988",188,83,16,"Hawthorn",17,9,6,0,1,0,2,5,1,0,4,1,3,0,5,18,0,2,1,0,0,84,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,86,109,19
"6555",339265,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Ben","Stratton",11824,"1/03/1989",189,88,24,"Hawthorn",7,3,3,0,0,0,2,0,2,0,2,0,0,0,0,10,0,0,6,1,1,95,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,90,75,36
"6556",339266,2016,"QF","2016-09-09",1950,"M.C.G.",87533,"Geelong",2,3,5,5,10,9,12,13,85,"Alastair Clarkson","27/04/1968","Hawthorn",1,2,6,6,10,7,12,11,83,"Chris Scott","3/05/1976","Brendan","Whitecross",11719,"25/01/1990",183,86,11,"Hawthorn",12,8,10,0,0,0,1,2,3,0,2,2,2,0,6,15,0,0,6,1,1,73,0,"Dean Margetts","Matt Stevic","Simon Meredith","",2016,9,9,91,120,48
"6557",339267,2016,"SF","2016-09-16",1950,"M.C.G.",87823,"Western Bulldogs",1,5,6,10,12,11,16,11,107,"Alastair Clarkson","27/04/1968","Hawthorn",3,4,7,5,8,9,12,12,84,"Luke Beveridge","23/08/1970","Grant","Birchall",4149,"28/01/1988",193,89,14,"Hawthorn",11,4,7,0,0,0,3,2,1,1,3,0,1,0,7,8,1,0,1,0,0,73,0,"Chris Donlon","Matt Stevic","Mathew Nicholls","",2016,9,16,107,54,43
"6558",339268,2016,"SF","2016-09-16",1950,"M.C.G.",87823,"Western Bulldogs",1,5,6,10,12,11,16,11,107,"Alastair Clarkson","27/04/1968","Hawthorn",3,4,7,5,8,9,12,12,84,"Luke Beveridge","23/08/1970","Luke","Breust",11954,"11/11/1990",184,84,22,"Hawthorn",7,4,3,1,2,0,2,0,1,1,1,2,0,0,4,6,0,2,0,0,0,84,0,"Chris Donlon","Matt Stevic","Mathew Nicholls","",2016,9,16,112,0,43
"6559",339269,2016,"SF","2016-09-16",1950,"M.C.G.",87823,"Western Bulldogs",1,5,6,10,12,11,16,11,107,"Alastair Clarkson","27/04/1968","Hawthorn",3,4,7,5,8,9,12,12,84,"Luke Beveridge","23/08/1970","Shaun","Burgoyne",1126,"21/10/1982",186,89,9,"Hawthorn",13,5,9,1,0,0,3,2,5,3,2,0,1,0,9,13,0,1,1,1,2,81,0,"Chris Donlon","Matt Stevic","Mathew Nicholls","",2016,9,16,118,51,143
"6560",339270,2016,"SF","2016-09-16",1950,"M.C.G.",87823,"Western Bulldogs",1,5,6,10,12,11,16,11,107,"Alastair Clarkson","27/04/1968","Hawthorn",3,4,7,5,8,9,12,12,84,"Luke Beveridge","23/08/1970","Taylor","Duryea",12163,"24/04/1991",179,80,8,"Hawthorn",9,5,4,0,0,0,4,3,1,0,3,0,1,0,5,10,0,0,2,0,0,85,0,"Chris Donlon","Matt Stevic","Mathew Nicholls","",2016,9,16,107,87,26
"6561",339271,2016,"SF","2016-09-16",1950,"M.C.G.",87823,"Western Bulldogs",1,5,6,10,12,11,16,11,107,"Alastair Clarkson","27/04/1968","Hawthorn",3,4,7,5,8,9,12,12,84,"Luke Beveridge","23/08/1970","Jack","Fitzpatrick",12013,"26/06/1991",200,99,32,"Hawthorn",6,3,8,1,0,8,5,0,1,3,0,2,0,0,4,7,1,0,2,0,0,58,0,"Chris Donlon","Matt Stevic","Mathew Nicholls","",2016,9,16,112,25.6666666666667,104
"6562",339272,2016,"SF","2016-09-16",1950,"M.C.G.",87823,"Western Bulldogs",1,5,6,10,12,11,16,11,107,"Alastair Clarkson","27/04/1968","Hawthorn",3,4,7,5,8,9,12,12,84,"Luke Beveridge","23/08/1970","James","Frawley",11575,"20/09/1988",193,94,12,"Hawthorn",5,3,4,0,0,0,6,3,0,1,1,0,1,0,3,6,0,0,13,0,0,100,0,"Chris Donlon","Matt Stevic","Mathew Nicholls","",2016,9,16,106,217,37
"6563",339273,2016,"SF","2016-09-16",1950,"M.C.G.",87823,"Western Bulldogs",1,5,6,10,12,11,16,11,107,"Alastair Clarkson","27/04/1968","Hawthorn",3,4,7,5,8,9,12,12,84,"Luke Beveridge","23/08/1970","Josh","Gibson",4145,"13/03/1984",189,93,6,"Hawthorn",7,4,13,0,0,0,4,1,1,0,1,1,0,0,5,15,1,0,4,0,0,100,0,"Chris Donlon","Matt Stevic","Mathew Nicholls","",2016,9,16,109,74,28
"6564",339274,2016,"SF","2016-09-16",1950,"M.C.G.",87823,"Western Bulldogs",1,5,6,10,12,11,16,11,107,"Alastair Clarkson","27/04/1968","Hawthorn",3,4,7,5,8,9,12,12,84,"Luke Beveridge","23/08/1970","Jack","Gunston",11845,"16/10/1991",193,87,19,"Hawthorn",7,6,8,1,1,0,3,1,2,1,1,0,0,0,4,11,0,2,2,0,1,98,0,"Chris Donlon","Matt Stevic","Mathew Nicholls","",2016,9,16,114,42,59
